window,z_entry,z_exit,total_profit,trades,avg_profit,win_rate
12,2.2,0.3,-337.0,23,-14.652173913043478,0.34782608695652173
12,2.2,0.5,-331.0,26,-12.73076923076923,0.3076923076923077
12,2.2,0.7,-331.0,28,-11.821428571428571,0.17857142857142858
12,2.2,0.9,-316.0,29,-10.89655172413793,0.1724137931034483
12,2.4,0.1,-45.0,7,-6.428571428571429,0.2857142857142857
12,2.4,0.3,-145.0,10,-14.5,0.2
12,2.4,0.5,-183.0,11,-16.636363636363637,0.18181818181818182
12,2.4,0.7,-122.0,11,-11.090909090909092,0.09090909090909091
12,2.4,0.9,-91.0,12,-7.583333333333333,0.08333333333333333
13,0.8,0.1,-120.0,24,-5.0,0.4583333333333333
13,0.8,0.3,-304.0,68,-4.470588235294118,0.36764705882352944
13,0.8,0.5,-563.0,98,-5.744897959183674,0.29591836734693877
13,0.8,0.7,-624.0,115,-5.426086956521739,0.2608695652173913
13,0.8,0.9,-633.0,128,-4.9453125,0.2890625
13,1.0,0.1,-142.0,22,-6.454545454545454,0.5
13,1.0,0.3,-415.0,65,-6.384615384615385,0.35384615384615387
13,1.0,0.5,-409.0,90,-4.544444444444444,0.32222222222222224
13,1.0,0.7,-553.0,103,-5.368932038834951,0.2815533980582524
13,1.0,0.9,-582.0,114,-5.105263157894737,0.2894736842105263
13,1.2,0.1,-173.0,22,-7.863636363636363,0.45454545454545453
13,1.2,0.3,-362.0,60,-6.033333333333333,0.36666666666666664
13,1.2,0.5,-365.0,82,-4.451219512195122,0.35365853658536583
13,1.2,0.7,-539.0,94,-5.73404255319149,0.2872340425531915
13,1.2,0.9,-587.0,103,-5.699029126213592,0.2912621359223301
13,1.4,0.1,-133.0,21,-6.333333333333333,0.38095238095238093
13,1.4,0.3,-520.0,53,-9.81132075471698,0.3018867924528302
13,1.4,0.5,-540.0,71,-7.605633802816901,0.29577464788732394
13,1.4,0.7,-670.0,82,-8.170731707317072,0.25609756097560976
13,1.4,0.9,-665.0,89,-7.47191011235955,0.25842696629213485
13,1.6,0.1,-132.0,21,-6.285714285714286,0.38095238095238093
13,1.6,0.3,-486.0,50,-9.72,0.28
13,1.6,0.5,-496.0,68,-7.294117647058823,0.27941176470588236
13,1.6,0.7,-649.0,76,-8.539473684210526,0.23684210526315788
13,1.6,0.9,-661.0,81,-8.160493827160494,0.20987654320987653
13,1.8,0.1,-159.0,21,-7.571428571428571,0.3333333333333333
13,1.8,0.3,-355.0,43,-8.255813953488373,0.23255813953488372
13,1.8,0.5,-490.0,58,-8.448275862068966,0.2413793103448276
13,1.8,0.7,-645.0,65,-9.923076923076923,0.15384615384615385
13,1.8,0.9,-638.0,68,-9.382352941176471,0.14705882352941177
13,2.0,0.1,-173.0,20,-8.65,0.35
13,2.0,0.3,-341.0,33,-10.333333333333334,0.21212121212121213
13,2.0,0.5,-378.0,45,-8.4,0.24444444444444444
13,2.0,0.7,-515.0,49,-10.510204081632653,0.14285714285714285
13,2.0,0.9,-522.0,50,-10.44,0.12
13,2.2,0.1,-325.0,15,-21.666666666666668,0.26666666666666666
13,2.2,0.3,-357.0,26,-13.73076923076923,0.34615384615384615
13,2.2,0.5,-318.0,29,-10.96551724137931,0.3103448275862069
13,2.2,0.7,-341.0,31,-11.0,0.22580645161290322
13,2.2,0.9,-330.0,31,-10.64516129032258,0.16129032258064516
13,2.4,0.1,-114.0,11,-10.363636363636363,0.2727272727272727
13,2.4,0.3,-230.0,15,-15.333333333333334,0.4
13,2.4,0.5,-204.0,17,-12.0,0.29411764705882354
13,2.4,0.7,-185.0,17,-10.882352941176471,0.23529411764705882
13,2.4,0.9,-205.0,17,-12.058823529411764,0.11764705882352941
14,0.8,0.1,99.0,28,3.5357142857142856,0.5357142857142857
14,0.8,0.3,-440.0,65,-6.769230769230769,0.38461538461538464
14,0.8,0.5,-479.0,92,-5.206521739130435,0.33695652173913043
14,0.8,0.7,-630.0,115,-5.478260869565218,0.2782608695652174
14,0.8,0.9,-727.0,125,-5.816,0.28
14,1.0,0.1,94.0,27,3.4814814814814814,0.5185185185185185
14,1.0,0.3,-332.0,62,-5.354838709677419,0.3870967741935484
14,1.0,0.5,-390.0,86,-4.534883720930233,0.32558139534883723
14,1.0,0.7,-647.0,105,-6.161904761904762,0.2761904761904762
14,1.0,0.9,-670.0,113,-5.929203539823009,0.2920353982300885
14,1.2,0.1,-61.0,27,-2.259259259259259,0.4444444444444444
14,1.2,0.3,-294.0,58,-5.068965517241379,0.3620689655172414
14,1.2,0.5,-343.0,77,-4.454545454545454,0.3246753246753247
14,1.2,0.7,-616.0,95,-6.484210526315789,0.2631578947368421
14,1.2,0.9,-676.0,101,-6.693069306930693,0.26732673267326734
14,1.4,0.1,-168.0,25,-6.72,0.48
14,1.4,0.3,-389.0,52,-7.480769230769231,0.36538461538461536
14,1.4,0.5,-378.0,70,-5.4,0.32857142857142857
14,1.4,0.7,-602.0,85,-7.08235294117647,0.2823529411764706
14,1.4,0.9,-659.0,89,-7.404494382022472,0.2696629213483146
14,1.6,0.1,-151.0,23,-6.565217391304348,0.43478260869565216
14,1.6,0.3,-441.0,47,-9.382978723404255,0.3404255319148936
14,1.6,0.5,-458.0,63,-7.26984126984127,0.2698412698412698
14,1.6,0.7,-634.0,77,-8.233766233766234,0.24675324675324675
14,1.6,0.9,-646.0,78,-8.282051282051283,0.23076923076923078
14,1.8,0.1,-169.0,20,-8.45,0.3
14,1.8,0.3,-327.0,41,-7.975609756097561,0.24390243902439024
14,1.8,0.5,-464.0,56,-8.285714285714286,0.21428571428571427
14,1.8,0.7,-643.0,69,-9.318840579710145,0.17391304347826086
14,1.8,0.9,-627.0,70,-8.957142857142857,0.17142857142857143
14,2.0,0.1,-175.0,18,-9.722222222222221,0.3333333333333333
14,2.0,0.3,-343.0,36,-9.527777777777779,0.25
14,2.0,0.5,-433.0,44,-9.840909090909092,0.20454545454545456
14,2.0,0.7,-546.0,49,-11.142857142857142,0.14285714285714285
14,2.0,0.9,-532.0,49,-10.857142857142858,0.12244897959183673
14,2.2,0.1,-170.0,14,-12.142857142857142,0.35714285714285715
14,2.2,0.3,-350.0,26,-13.461538461538462,0.2692307692307692
14,2.2,0.5,-369.0,27,-13.666666666666666,0.18518518518518517
14,2.2,0.7,-375.0,31,-12.096774193548388,0.16129032258064516
14,2.2,0.9,-341.0,31,-11.0,0.16129032258064516
14,2.4,0.1,-123.0,10,-12.3,0.3
14,2.4,0.3,-204.0,17,-12.0,0.47058823529411764
14,2.4,0.5,-236.0,18,-13.11111111111111,0.2777777777777778
14,2.4,0.7,-222.0,19,-11.68421052631579,0.2631578947368421
14,2.4,0.9,-204.0,19,-10.736842105263158,0.2631578947368421
15,0.8,0.1,-103.0,30,-3.433333333333333,0.36666666666666664
15,0.8,0.3,-213.0,66,-3.227272727272727,0.3939393939393939
15,0.8,0.5,-338.0,88,-3.840909090909091,0.3522727272727273
15,0.8,0.7,-561.0,112,-5.008928571428571,0.29464285714285715
15,0.8,0.9,-592.0,125,-4.736,0.272
15,1.0,0.1,-127.0,30,-4.233333333333333,0.36666666666666664
15,1.0,0.3,-255.0,64,-3.984375,0.359375
15,1.0,0.5,-353.0,83,-4.253012048192771,0.3253012048192771
15,1.0,0.7,-511.0,103,-4.961165048543689,0.2912621359223301
15,1.0,0.9,-542.0,116,-4.672413793103448,0.27586206896551724
15,1.2,0.1,-69.0,27,-2.5555555555555554,0.4074074074074074
15,1.2,0.3,-251.0,59,-4.254237288135593,0.3389830508474576
15,1.2,0.5,-274.0,78,-3.5128205128205128,0.3076923076923077
15,1.2,0.7,-492.0,97,-5.072164948453608,0.27835051546391754
15,1.2,0.9,-541.0,107,-5.05607476635514,0.2616822429906542
15,1.4,0.1,-236.0,27,-8.74074074074074,0.37037037037037035
15,1.4,0.3,-198.0,54,-3.6666666666666665,0.35185185185185186
15,1.4,0.5,-305.0,66,-4.621212121212121,0.3333333333333333
15,1.4,0.7,-519.0,82,-6.329268292682927,0.2926829268292683
15,1.4,0.9,-629.0,90,-6.988888888888889,0.25555555555555554
15,1.6,0.1,-226.0,26,-8.692307692307692,0.38461538461538464
15,1.6,0.3,-278.0,50,-5.56,0.32
15,1.6,0.5,-397.0,61,-6.508196721311475,0.2786885245901639
15,1.6,0.7,-593.0,73,-8.123287671232877,0.2602739726027397
15,1.6,0.9,-661.0,80,-8.2625,0.2375
15,1.8,0.1,-250.0,25,-10.0,0.32
15,1.8,0.3,-344.0,45,-7.644444444444445,0.24444444444444444
15,1.8,0.5,-462.0,54,-8.555555555555555,0.18518518518518517
15,1.8,0.7,-621.0,66,-9.409090909090908,0.19696969696969696
15,1.8,0.9,-688.0,73,-9.424657534246576,0.1780821917808219
15,2.0,0.1,-226.0,24,-9.416666666666666,0.3333333333333333
15,2.0,0.3,-375.0,38,-9.868421052631579,0.21052631578947367
15,2.0,0.5,-383.0,46,-8.326086956521738,0.15217391304347827
15,2.0,0.7,-468.0,49,-9.551020408163266,0.16326530612244897
15,2.0,0.9,-546.0,52,-10.5,0.11538461538461539
15,2.2,0.1,-250.0,19,-13.157894736842104,0.3684210526315789
15,2.2,0.3,-388.0,30,-12.933333333333334,0.23333333333333334
15,2.2,0.5,-369.0,30,-12.3,0.16666666666666666
15,2.2,0.7,-367.0,32,-11.46875,0.15625
15,2.2,0.9,-356.0,35,-10.17142857142857,0.17142857142857143
15,2.4,0.1,-148.0,16,-9.25,0.5
15,2.4,0.3,-252.0,19,-13.263157894736842,0.3157894736842105
15,2.4,0.5,-247.0,20,-12.35,0.25
15,2.4,0.7,-234.0,20,-11.7,0.25
15,2.4,0.9,-196.0,20,-9.8,0.25
16,0.8,0.1,-244.0,24,-10.166666666666666,0.375
16,0.8,0.3,-327.0,65,-5.030769230769231,0.3384615384615385
16,0.8,0.5,-325.0,89,-3.651685393258427,0.3258426966292135
16,0.8,0.7,-480.0,115,-4.173913043478261,0.3130434782608696
16,0.8,0.9,-728.0,129,-5.6434108527131785,0.26356589147286824
16,1.0,0.1,-267.0,24,-11.125,0.2916666666666667
16,1.0,0.3,-509.0,63,-8.079365079365079,0.2857142857142857
16,1.0,0.5,-384.0,85,-4.517647058823529,0.29411764705882354
16,1.0,0.7,-472.0,108,-4.37037037037037,0.3148148148148148
16,1.0,0.9,-702.0,122,-5.754098360655738,0.26229508196721313
16,1.2,0.1,-219.0,24,-9.125,0.3333333333333333
16,1.2,0.3,-309.0,58,-5.327586206896552,0.3103448275862069
16,1.2,0.5,-244.0,77,-3.168831168831169,0.33766233766233766
16,1.2,0.7,-331.0,98,-3.377551020408163,0.3469387755102041
16,1.2,0.9,-573.0,108,-5.305555555555555,0.2777777777777778
16,1.4,0.1,-209.0,23,-9.08695652173913,0.30434782608695654
16,1.4,0.3,-364.0,53,-6.867924528301887,0.2830188679245283
16,1.4,0.5,-325.0,68,-4.779411764705882,0.3235294117647059
16,1.4,0.7,-448.0,84,-5.333333333333333,0.34523809523809523
16,1.4,0.9,-677.0,94,-7.202127659574468,0.2553191489361702
16,1.6,0.1,-218.0,23,-9.478260869565217,0.30434782608695654
16,1.6,0.3,-324.0,49,-6.612244897959184,0.2857142857142857
16,1.6,0.5,-383.0,61,-6.278688524590164,0.29508196721311475
16,1.6,0.7,-555.0,75,-7.4,0.30666666666666664
16,1.6,0.9,-670.0,82,-8.170731707317072,0.24390243902439024
16,1.8,0.1,-168.0,22,-7.636363636363637,0.36363636363636365
16,1.8,0.3,-368.0,46,-8.0,0.21739130434782608
16,1.8,0.5,-383.0,56,-6.839285714285714,0.21428571428571427
16,1.8,0.7,-532.0,71,-7.492957746478873,0.2535211267605634
16,1.8,0.9,-583.0,76,-7.671052631578948,0.21052631578947367
16,2.0,0.1,-173.0,21,-8.238095238095237,0.38095238095238093
16,2.0,0.3,-311.0,39,-7.9743589743589745,0.23076923076923078
16,2.0,0.5,-314.0,45,-6.977777777777778,0.15555555555555556
16,2.0,0.7,-376.0,52,-7.230769230769231,0.21153846153846154
16,2.0,0.9,-425.0,53,-8.018867924528301,0.1320754716981132
16,2.2,0.1,-276.0,18,-15.333333333333334,0.4444444444444444
16,2.2,0.3,-308.0,25,-12.32,0.28
16,2.2,0.5,-258.0,26,-9.923076923076923,0.19230769230769232
16,2.2,0.7,-312.0,31,-10.064516129032258,0.22580645161290322
16,2.2,0.9,-271.0,32,-8.46875,0.1875
16,2.4,0.1,-141.0,15,-9.4,0.4666666666666667
16,2.4,0.3,-262.0,17,-15.411764705882353,0.23529411764705882
16,2.4,0.5,-249.0,18,-13.833333333333334,0.16666666666666666
16,2.4,0.7,-242.0,20,-12.1,0.2
16,2.4,0.9,-214.0,19,-11.263157894736842,0.15789473684210525
17,0.8,0.1,-116.0,23,-5.043478260869565,0.43478260869565216
17,0.8,0.3,-220.0,64,-3.4375,0.359375
17,0.8,0.5,-335.0,88,-3.8068181818181817,0.3181818181818182
17,0.8,0.7,-489.0,114,-4.2894736842105265,0.30701754385964913
17,0.8,0.9,-699.0,135,-5.177777777777778,0.2962962962962963
17,1.0,0.1,-136.0,22,-6.181818181818182,0.3181818181818182
17,1.0,0.3,-225.0,61,-3.6885245901639343,0.32786885245901637
17,1.0,0.5,-324.0,83,-3.9036144578313254,0.30120481927710846
17,1.0,0.7,-441.0,107,-4.121495327102804,0.308411214953271
17,1.0,0.9,-663.0,128,-5.1796875,0.2890625
17,1.2,0.1,-132.0,22,-6.0,0.36363636363636365
17,1.2,0.3,-183.0,58,-3.1551724137931036,0.3448275862068966
17,1.2,0.5,-214.0,77,-2.779220779220779,0.33766233766233766
17,1.2,0.7,-314.0,99,-3.1717171717171717,0.3434343434343434
17,1.2,0.9,-519.0,118,-4.398305084745763,0.3135593220338983
17,1.4,0.1,-203.0,22,-9.227272727272727,0.3181818181818182
17,1.4,0.3,-323.0,54,-5.981481481481482,0.3148148148148148
17,1.4,0.5,-248.0,70,-3.5428571428571427,0.3142857142857143
17,1.4,0.7,-357.0,84,-4.25,0.34523809523809523
17,1.4,0.9,-615.0,102,-6.029411764705882,0.28431372549019607
17,1.6,0.1,-267.0,21,-12.714285714285714,0.23809523809523808
17,1.6,0.3,-349.0,49,-7.122448979591836,0.2857142857142857
17,1.6,0.5,-385.0,61,-6.311475409836065,0.2786885245901639
17,1.6,0.7,-501.0,74,-6.77027027027027,0.3108108108108108
17,1.6,0.9,-669.0,90,-7.433333333333334,0.25555555555555554
17,1.8,0.1,-190.0,21,-9.047619047619047,0.3333333333333333
17,1.8,0.3,-336.0,44,-7.636363636363637,0.25
17,1.8,0.5,-325.0,54,-6.018518518518518,0.2222222222222222
17,1.8,0.7,-419.0,66,-6.348484848484849,0.25757575757575757
17,1.8,0.9,-497.0,74,-6.716216216216216,0.24324324324324326
17,2.0,0.1,-240.0,19,-12.631578947368421,0.2631578947368421
17,2.0,0.3,-323.0,37,-8.72972972972973,0.21621621621621623
17,2.0,0.5,-294.0,44,-6.681818181818182,0.1590909090909091
17,2.0,0.7,-400.0,54,-7.407407407407407,0.2037037037037037
17,2.0,0.9,-440.0,56,-7.857142857142857,0.16071428571428573
17,2.2,0.1,-200.0,16,-12.5,0.3125
17,2.2,0.3,-354.0,25,-14.16,0.24
17,2.2,0.5,-257.0,28,-9.178571428571429,0.17857142857142858
17,2.2,0.7,-330.0,34,-9.705882352941176,0.23529411764705882
17,2.2,0.9,-303.0,35,-8.657142857142857,0.2
17,2.4,0.1,-204.0,14,-14.571428571428571,0.2857142857142857
17,2.4,0.3,-320.0,19,-16.842105263157894,0.21052631578947367
17,2.4,0.5,-251.0,19,-13.210526315789474,0.15789473684210525
17,2.4,0.7,-259.0,20,-12.95,0.15
17,2.4,0.9,-229.0,20,-11.45,0.15
18,0.8,0.1,-185.0,28,-6.607142857142857,0.32142857142857145
18,0.8,0.3,-211.0,59,-3.5762711864406778,0.3389830508474576
18,0.8,0.5,-342.0,88,-3.8863636363636362,0.3068181818181818
18,0.8,0.7,-425.0,112,-3.794642857142857,0.3125
18,0.8,0.9,-652.0,135,-4.82962962962963,0.3037037037037037
18,1.0,0.1,-181.0,26,-6.961538461538462,0.3076923076923077
18,1.0,0.3,-174.0,56,-3.107142857142857,0.3392857142857143
18,1.0,0.5,-324.0,81,-4.0,0.2962962962962963
18,1.0,0.7,-402.0,104,-3.8653846153846154,0.3076923076923077
18,1.0,0.9,-630.0,125,-5.04,0.296
18,1.2,0.1,-105.0,26,-4.038461538461538,0.34615384615384615
18,1.2,0.3,-155.0,54,-2.8703703703703702,0.35185185185185186
18,1.2,0.5,-196.0,78,-2.5128205128205128,0.34615384615384615
18,1.2,0.7,-252.0,97,-2.597938144329897,0.36082474226804123
18,1.2,0.9,-517.0,117,-4.418803418803419,0.3162393162393162
18,1.4,0.1,-86.0,26,-3.3076923076923075,0.38461538461538464
18,1.4,0.3,-197.0,52,-3.7884615384615383,0.36538461538461536
18,1.4,0.5,-275.0,73,-3.767123287671233,0.3150684931506849
18,1.4,0.7,-402.0,87,-4.620689655172414,0.3448275862068966
18,1.4,0.9,-681.0,106,-6.4245283018867925,0.29245283018867924
18,1.6,0.1,-103.0,25,-4.12,0.36
18,1.6,0.3,-291.0,48,-6.0625,0.3333333333333333
18,1.6,0.5,-340.0,62,-5.483870967741935,0.2903225806451613
18,1.6,0.7,-492.0,75,-6.56,0.32
18,1.6,0.9,-638.0,91,-7.010989010989011,0.27472527472527475
18,1.8,0.1,-68.0,23,-2.9565217391304346,0.43478260869565216
18,1.8,0.3,-302.0,42,-7.190476190476191,0.30952380952380953
18,1.8,0.5,-315.0,52,-6.0576923076923075,0.25
18,1.8,0.7,-424.0,65,-6.523076923076923,0.27692307692307694
18,1.8,0.9,-488.0,72,-6.777777777777778,0.2638888888888889
18,2.0,0.1,-198.0,20,-9.9,0.35
18,2.0,0.3,-324.0,37,-8.756756756756756,0.24324324324324326
18,2.0,0.5,-321.0,44,-7.295454545454546,0.18181818181818182
18,2.0,0.7,-400.0,56,-7.142857142857143,0.23214285714285715
18,2.0,0.9,-428.0,60,-7.133333333333334,0.21666666666666667
18,2.2,0.1,-81.0,15,-5.4,0.4
18,2.2,0.3,-379.0,25,-15.16,0.24
18,2.2,0.5,-327.0,25,-13.08,0.16
18,2.2,0.7,-353.0,32,-11.03125,0.21875
18,2.2,0.9,-391.0,33,-11.848484848484848,0.18181818181818182
18,2.4,0.1,-53.0,14,-3.7857142857142856,0.42857142857142855
18,2.4,0.3,-363.0,19,-19.105263157894736,0.21052631578947367
18,2.4,0.5,-327.0,20,-16.35,0.15
18,2.4,0.7,-296.0,22,-13.454545454545455,0.13636363636363635
18,2.4,0.9,-304.0,22,-13.818181818181818,0.13636363636363635
19,0.8,0.1,-179.0,28,-6.392857142857143,0.32142857142857145
19,0.8,0.3,-255.0,60,-4.25,0.31666666666666665
19,0.8,0.5,-548.0,89,-6.157303370786517,0.2808988764044944
19,0.8,0.7,-450.0,110,-4.090909090909091,0.3181818181818182
19,0.8,0.9,-665.0,134,-4.962686567164179,0.291044776119403
19,1.0,0.1,-185.0,27,-6.851851851851852,0.2962962962962963
19,1.0,0.3,-242.0,57,-4.245614035087719,0.3157894736842105
19,1.0,0.5,-466.0,84,-5.5476190476190474,0.2857142857142857
19,1.0,0.7,-439.0,105,-4.180952380952381,0.3238095238095238
19,1.0,0.9,-638.0,127,-5.0236220472440944,0.2992125984251969
19,1.2,0.1,-155.0,27,-5.7407407407407405,0.2962962962962963
19,1.2,0.3,-204.0,55,-3.709090909090909,0.3090909090909091
19,1.2,0.5,-369.0,80,-4.6125,0.3
19,1.2,0.7,-322.0,97,-3.3195876288659796,0.35051546391752575
19,1.2,0.9,-545.0,117,-4.6581196581196584,0.3162393162393162
19,1.4,0.1,-117.0,26,-4.5,0.34615384615384615
19,1.4,0.3,-215.0,52,-4.134615384615385,0.34615384615384615
19,1.4,0.5,-336.0,74,-4.54054054054054,0.28378378378378377
19,1.4,0.7,-344.0,86,-4.0,0.3372093023255814
19,1.4,0.9,-621.0,105,-5.914285714285715,0.29523809523809524
19,1.6,0.1,-162.0,27,-6.0,0.37037037037037035
19,1.6,0.3,-235.0,48,-4.895833333333333,0.375
19,1.6,0.5,-378.0,62,-6.096774193548387,0.27419354838709675
19,1.6,0.7,-417.0,73,-5.712328767123288,0.3150684931506849
19,1.6,0.9,-572.0,89,-6.426966292134831,0.29213483146067415
19,1.8,0.1,-111.0,25,-4.44,0.4
19,1.8,0.3,-285.0,42,-6.785714285714286,0.30952380952380953
19,1.8,0.5,-395.0,51,-7.745098039215686,0.21568627450980393
19,1.8,0.7,-388.0,61,-6.360655737704918,0.26229508196721313
19,1.8,0.9,-492.0,72,-6.833333333333333,0.2638888888888889
19,2.0,0.1,-148.0,25,-5.92,0.36
19,2.0,0.3,-263.0,39,-6.743589743589744,0.28205128205128205
19,2.0,0.5,-369.0,47,-7.851063829787234,0.19148936170212766
19,2.0,0.7,-349.0,55,-6.345454545454546,0.23636363636363636
19,2.0,0.9,-419.0,61,-6.868852459016393,0.22950819672131148
19,2.2,0.1,69.0,15,4.6,0.4666666666666667
19,2.2,0.3,-215.0,24,-8.958333333333334,0.3333333333333333
19,2.2,0.5,-268.0,28,-9.571428571428571,0.25
19,2.2,0.7,-247.0,32,-7.71875,0.25
19,2.2,0.9,-326.0,35,-9.314285714285715,0.22857142857142856
19,2.4,0.1,-18.0,13,-1.3846153846153846,0.46153846153846156
19,2.4,0.3,-331.0,20,-16.55,0.25
19,2.4,0.5,-356.0,22,-16.181818181818183,0.18181818181818182
19,2.4,0.7,-322.0,24,-13.416666666666666,0.125
19,2.4,0.9,-324.0,24,-13.5,0.125
20,0.8,0.1,353.0,25,14.12,0.56
20,0.8,0.3,-323.0,62,-5.209677419354839,0.3064516129032258
20,0.8,0.5,-417.0,84,-4.964285714285714,0.30952380952380953
20,0.8,0.7,-467.0,108,-4.324074074074074,0.32407407407407407
20,0.8,0.9,-544.0,134,-4.059701492537314,0.3208955223880597
20,1.0,0.1,365.0,25,14.6,0.6
20,1.0,0.3,-320.0,59,-5.423728813559322,0.288135593220339
20,1.0,0.5,-362.0,79,-4.582278481012659,0.3037974683544304
20,1.0,0.7,-483.0,103,-4.689320388349515,0.32038834951456313
20,1.0,0.9,-547.0,126,-4.341269841269841,0.31746031746031744
20,1.2,0.1,194.0,25,7.76,0.56
20,1.2,0.3,-227.0,58,-3.913793103448276,0.3103448275862069
20,1.2,0.5,-274.0,76,-3.6052631578947367,0.3157894736842105
20,1.2,0.7,-338.0,97,-3.484536082474227,0.35051546391752575
20,1.2,0.9,-518.0,117,-4.427350427350428,0.3333333333333333
20,1.4,0.1,195.0,24,8.125,0.5
20,1.4,0.3,-183.0,55,-3.327272727272727,0.36363636363636365
20,1.4,0.5,-261.0,69,-3.782608695652174,0.30434782608695654
20,1.4,0.7,-325.0,86,-3.7790697674418605,0.32558139534883723
20,1.4,0.9,-519.0,105,-4.942857142857143,0.3142857142857143
20,1.6,0.1,-215.0,24,-8.958333333333334,0.4583333333333333
20,1.6,0.3,-216.0,49,-4.408163265306122,0.3877551020408163
20,1.6,0.5,-310.0,58,-5.344827586206897,0.29310344827586204
20,1.6,0.7,-407.0,72,-5.652777777777778,0.3055555555555556
20,1.6,0.9,-529.0,88,-6.011363636363637,0.3068181818181818
20,1.8,0.1,-226.0,23,-9.826086956521738,0.43478260869565216
20,1.8,0.3,-240.0,43,-5.5813953488372094,0.3488372093023256
20,1.8,0.5,-327.0,48,-6.8125,0.25
20,1.8,0.7,-422.0,60,-7.033333333333333,0.26666666666666666
20,1.8,0.9,-517.0,70,-7.385714285714286,0.2857142857142857
20,2.0,0.1,-32.0,22,-1.4545454545454546,0.5
20,2.0,0.3,-177.0,41,-4.317073170731708,0.36585365853658536
20,2.0,0.5,-276.0,47,-5.872340425531915,0.2553191489361702
20,2.0,0.7,-347.0,53,-6.547169811320755,0.22641509433962265
20,2.0,0.9,-439.0,59,-7.440677966101695,0.2542372881355932
20,2.2,0.1,-155.0,17,-9.117647058823529,0.47058823529411764
20,2.2,0.3,-193.0,26,-7.423076923076923,0.34615384615384615
20,2.2,0.5,-271.0,29,-9.344827586206897,0.2413793103448276
20,2.2,0.7,-305.0,34,-8.970588235294118,0.20588235294117646
20,2.2,0.9,-378.0,36,-10.5,0.2222222222222222
20,2.4,0.1,-364.0,14,-26.0,0.42857142857142855
20,2.4,0.3,-241.0,20,-12.05,0.4
20,2.4,0.5,-297.0,23,-12.91304347826087,0.2608695652173913
20,2.4,0.7,-284.0,26,-10.923076923076923,0.23076923076923078
20,2.4,0.9,-277.0,27,-10.25925925925926,0.25925925925925924
21,0.8,0.1,250.0,20,12.5,0.65
21,0.8,0.3,-373.0,64,-5.828125,0.328125
21,0.8,0.5,-397.0,81,-4.901234567901234,0.3333333333333333
21,0.8,0.7,-610.0,110,-5.545454545454546,0.3090909090909091
21,0.8,0.9,-502.0,132,-3.803030303030303,0.3106060606060606
21,1.0,0.1,56.0,20,2.8,0.6
21,1.0,0.3,-249.0,62,-4.016129032258065,0.3548387096774194
21,1.0,0.5,-273.0,79,-3.4556962025316458,0.35443037974683544
21,1.0,0.7,-549.0,107,-5.130841121495327,0.32710280373831774
21,1.0,0.9,-468.0,127,-3.6850393700787403,0.3228346456692913
21,1.2,0.1,7.0,19,0.3684210526315789,0.5263157894736842
21,1.2,0.3,-227.0,60,-3.783333333333333,0.3333333333333333
21,1.2,0.5,-237.0,76,-3.1184210526315788,0.34210526315789475
21,1.2,0.7,-381.0,100,-3.81,0.33
21,1.2,0.9,-379.0,119,-3.1848739495798317,0.3277310924369748
21,1.4,0.1,98.0,19,5.157894736842105,0.631578947368421
21,1.4,0.3,-204.0,58,-3.5172413793103448,0.3620689655172414
21,1.4,0.5,-199.0,69,-2.8840579710144927,0.34782608695652173
21,1.4,0.7,-356.0,90,-3.9555555555555557,0.3333333333333333
21,1.4,0.9,-419.0,106,-3.952830188679245,0.330188679245283
21,1.6,0.1,-123.0,19,-6.473684210526316,0.631578947368421
21,1.6,0.3,-176.0,51,-3.450980392156863,0.39215686274509803
21,1.6,0.5,-284.0,61,-4.655737704918033,0.32786885245901637
21,1.6,0.7,-427.0,77,-5.545454545454546,0.2987012987012987
21,1.6,0.9,-460.0,91,-5.054945054945055,0.3076923076923077
21,1.8,0.1,-226.0,18,-12.555555555555555,0.5555555555555556
21,1.8,0.3,-259.0,44,-5.886363636363637,0.38636363636363635
21,1.8,0.5,-358.0,51,-7.019607843137255,0.3137254901960784
21,1.8,0.7,-535.0,63,-8.492063492063492,0.2698412698412698
21,1.8,0.9,-514.0,73,-7.041095890410959,0.2876712328767123
21,2.0,0.1,-49.0,17,-2.8823529411764706,0.5294117647058824
21,2.0,0.3,-191.0,40,-4.775,0.4
21,2.0,0.5,-309.0,47,-6.574468085106383,0.2765957446808511
21,2.0,0.7,-447.0,52,-8.596153846153847,0.25
21,2.0,0.9,-409.0,60,-6.816666666666666,0.2833333333333333
21,2.2,0.1,-37.0,14,-2.642857142857143,0.5
21,2.2,0.3,-268.0,31,-8.64516129032258,0.3225806451612903
21,2.2,0.5,-378.0,35,-10.8,0.2
21,2.2,0.7,-455.0,38,-11.973684210526315,0.18421052631578946
21,2.2,0.9,-405.0,41,-9.878048780487806,0.21951219512195122
21,2.4,0.1,-218.0,11,-19.818181818181817,0.45454545454545453
21,2.4,0.3,-243.0,20,-12.15,0.4
21,2.4,0.5,-354.0,24,-14.75,0.25
21,2.4,0.7,-333.0,27,-12.333333333333334,0.25925925925925924
21,2.4,0.9,-280.0,29,-9.655172413793103,0.2413793103448276
22,0.8,0.1,24.0,17,1.411764705882353,0.5882352941176471
22,0.8,0.3,-89.0,64,-1.390625,0.4375
22,0.8,0.5,-305.0,80,-3.8125,0.375
